NO RVI,TYPE,PUBLIC PLACE ID,DESCRIPTION,ADDRESSE,More Information,Borough,Latitude,Longitude,Altitude
2907,ECOLE,ECODJOHNSO,Ecole Daniel Johnson,1100 du Tricentenaire BV MONTREAL (POINTE-AUX-TREMBLES/RDP) H1B1X3,Daniel Johnson High School .Via the main door,POINTE-AUX-TREMBLES,45.6473,-73.494,100
2934,ECOLE,JUDOJIKAN,Ecole de Judo Jikan,4240 de Bordeaux RU MONTREAL (PLATEAU MONT-ROYAL) H2H1Z5,Jikan Judo School. At the door of the Jikan Judo School opposite the address 4337 Rue de Bordeaux.,PLATEAU MONT-ROYAL,45.526,-73.58,100
5644,UNVERSIT,ECOREAUMTL,Ecole de readaptation de lÂUMTL,7077 du Parc AV MONTREAL (VILLERAY/ST-MICHEL/PARC EXT) H3N2J4,School of Rehabilitation of the University of Montreal Pavilion Roger-Gaudry. Via the main entrance.,VILLERAY,45.5556,-73.617,100
5645,UNVERSIT,EPSUM,Ecole de sante publique de lÂUniversite,7101 du Parc AV MONTREAL (VILLERAY/ST-MICHEL/PARC EXT) H2V4R3,School of Public Health of the University of Montreal. Via the main entrance.,VILLERAY,45.5556,-73.617,100
2908,ECOLE,ECOELEGAUL,Ecole Emile Legault,2395 Thimens BV SAINT-LAURENT H2N2W5,Emile Legault High School . Via the parking EAST side. By the Blue Door,SAINT-LAURENT,45.5003,-73.703,100
2909,ECOLE,ECOGVANIER,Ecole Georges Vanier,1205 Jarry RU E Entree principale MONTREAL (VILLERAY/ST-MICHEL/PARC EXT) H1Z2C2,Georges Vanier High School . Via the main door ADMINISTRATION,VILLERAY,45.5556,-73.617,100
2921,ECOLE,ECOHENRIJU,Ecole Henri-Julien,8150 Rousselot RU MONTREAL (VILLERAY/ST-MICHEL/PARC EXT) H2E2N5,Henri-Julien school . Via the school yard,VILLERAY,45.5556,-73.617,100
2920,ECOLE,ECOHOTDMON,Ecole HÃ´teliere de Montreal,4500 Henri-Bourassa BV E MONTREAL-NORD H1H1H6,Montreal hotel school . Via at the bottom of the parking,MONTREAL-NORD,45.6085,-73.6172,100
2927,ECOLE,ECOILUSSIE,Ecole Irene Lussier,4100 Hochelaga RU Ecole Irene Lussier MONTREAL (HOCHELAGA/MAISONNEUVE) H1K2E4,Ecole (centre) Irene Lussier : Via Hochelaga coin Pie IX porte avec pictogramme TA,HOCHELAGA,45.5498,-73.5416,100
2939,ECOLE,ECOJFKRAMP,Ecole JFK (Rampe),3030 Villeray RU MONTREAL (VILLERAY/ST-MICHEL/PARC EXT) H2A1E7,John F. Kennedy school.  By the access ramp on Villeray just in front of 10th avenue.,VILLERAY,45.5556,-73.617,100
2925,ECOLE,ECOJFKENNE,Ecole John F. Kennedy,3030 Villeray RU Centre d'education des adultes MONTREAL (VILLERAY/ST-MICHEL/PARC EXT) H2A1E7,John F. Kennedy school . Via adult education center entrance at the TA signpost,VILLERAY,45.5556,-73.617,100
2910,ECOLE,ECOJCHARBO,Ecole Joseph-Charbonneau,8200 Rousselot RU Ecole MONTREAL (VILLERAY/ST-MICHEL/PARC EXT) H1G3A1,Joseph Charbonneau High School . Via the main entrance,VILLERAY,45.5556,-73.617,100
2931,ECOLE,ECOLELINKS,Ecole LINKS,9905 Papineau AV MONTREAL (AHUNTSIC/CARTIERVILLE) H3W3B5,"Ecole LINKS:  Â Entrance D, by the Street Sauve near de bus stop sign 121, at the left of the entrance C, in front of the Mc Donalds",AHUNTSIC,45.5539,-73.667,100
2919,ECOLE,ECONOTRDAM,Ecole Notre-Dame,14425 Notre-Dame RU E MONTREAL (POINTE-AUX-TREMBLES/RDP) H1A1V6,Notre-Dame school . Via in the parking lot east side of the building,POINTE-AUX-TREMBLES,45.6473,-73.494,100
2915,ECOLE,ECOPAVBOIL,Ecole Pavillon Boileau,1625 Saint-Antoine RU LACHINE H8S1P8,"Boileau Pavilion high school . Via the entrance facing the parking area ,  on 17th Avenue",LACHINE,45.4413,-73.6871,100
2912,ECOLE,ECOPMARQUE,Ecole Pere Marquette,6030 Marquette RU MONTREAL (ROSEMONT) H3W1W3,Pere Marquette School. Via the entrance on Bellechasse Street on the south side.,ROSEMONT,45.5585,-73.5901,100
2936,ECOLE,ECODELETIN,Ecole Primaire de l'etincelle,6080 de l'Esplanade AV MONTREAL (PLATEAU MONT-ROYAL) H2T3A3,De L'Etincelle school.via the main entrence,PLATEAU MONT-ROYAL,45.526,-73.58,100
2935,ECOLE,ECOSCOEUR,Ecole Sacre-Coeur de Montreal,3635 Atwater AV MONTREAL (VILLE-MARIE) H2J4E8,The Sacred Hearth School of Montreal: Via the street.,VILLE-MARIE,45.5126,-73.554,100
2924,ECOLE,ECOSTLAACA,Ecole St-Lawrence Academy,8340 David-Boyer RU Ecole LASALLE H1W1B2,St-Lawrence Academy school . Via the main door,LASALLE,45.4308,-73.6358,100
2625,ECOLE,ECOL/LOISI,Ecole St-Pierre-ApÃ´tre,8550 Clark RU MONTREAL (VILLERAY/ST-MICHEL/PARC EXT) H4P2T2,Ecole St-Pierre-ApÃ´tre. Via la porte principale,VILLERAY,45.5556,-73.617,100
2926,ECOLE,ECOSUMMIT,Ecole Summit,1750 Deguire RU SAINT-LAURENT H4L1M7,Summit school  . Via the main entrance,SAINT-LAURENT,45.5003,-73.703,100
2914,ECOLE,ECOVICTORD,Ecole Victor Dore,1350 Cremazie BV E Ecole MONTREAL (VILLERAY/ST-MICHEL/PARC EXT) H3T1C5,"Victor Dore School . Via the parking lot , T .A . Paratransit pictogram door",VILLERAY,45.5556,-73.617,100
3810,RELIGION,EGLISE DES,Eglise Marie-Reine-des-Coeurs,5905 Turenne RU MONTREAL (HOCHELAGA/MAISONNEUVE) H1M1N4,Marie-Reine-des-Coeurs church . Via parking by bazar door.,HOCHELAGA,45.5498,-73.5416,100
3814,RELIGION,EGLISENDDF,Eglise Notre-Dame-du-Foyer,6005 40e AV MONTREAL (ROSEMONT) H1Y3E4,Notre-Dame du Foyer church . Via through the door on the west side of the church,ROSEMONT,45.5585,-73.5901,100
3813,RELIGION,EGLISESTEN,Eglise St-Enfant Jesus,8200 Saint-Hubert RU MONTREAL (VILLERAY/ST-MICHEL/PARC EXT) H4A3K6,"Saint-Enfant Jesus Church . Via St-Hubert corner Mistral , Mistral door in the basement",VILLERAY,45.5556,-73.617,100
1414,MARCHE,MMETROJTAL,Epicerie Metro Plus Pie-IX Jean-Talon,4290 Jean-Talon RU E Marche Metro SAINT-LEONARD H1G5X3,Epicerie Metro Plus Pie-IX Jean-Talon. Via the entrance of the Marche Metro.,SAINT-LEONARD,45.5931,-73.587,100
4217,ASSOC,HSTEJDARC,Fondation Dollard-Cormier,3590 Saint-Urbain RU MONTREAL (PLATEAU MONT-ROYAL) H2J1N5,Dollard-Cormier Fondation. Via the entrance on 3590 Saint-Urbain street.,PLATEAU MONT-ROYAL,45.526,-73.58,100
1206,RESIDENC,RESPAPILLO,Fondation Papillon,2300 Rene-Levesque BV O MONTREAL (VILLE-MARIE) J4M2B8,Papillon fondation . Via the main entrance,VILLE-MARIE,45.5126,-73.554,100
4108,LOISIRS,FORPEPSI,Forum Pepsi,2313 Sainte-Catherine RU O MONTREAL (VILLE-MARIE) H2X1N3,Pepsi Forum. On Atwater at first door north of Ste-Catherine at Paratransit pictogram,VILLE-MARIE,45.5126,-73.554,100
4262,ARDI,FRIENDSHIP,Frindship Circle,5855 Lavoie RU MONTREAL (COTE-DES-NEIGES/NDG) H9B3M7,Friendship Circle (David & Manya Stendel Pavilion). Via the main entrance.,COTE-DES-NEIGES,45.496,-73.6247,100
4109,LOISIRS,FUNICULAI,Funiculaire de Montreal,3200 Viau RU Funiculaire MONTREAL (HOCHELAGA/MAISONNEUVE) H1V3J3,Funiculaire de Montreal . Via by the P 5 parking Level 1 on 3200 Viau street,HOCHELAGA,45.5498,-73.5416,100
1331,CTRACHAT,GALDUPARC,Galeries du Parc,3575 du Parc AV Galerie du Parc MONTREAL (PLATEAU MONT-ROYAL) H4H1J9,Galeries du Parc. Via the back entrance of the mall at 3590 Jeanne-Mance Street.,PLATEAU MONT-ROYAL,45.526,-73.58,100
3202,GARE,GAREMTLNOR,Gare Saint-Michel-Montreal-Nord-AMT,9990 Pie-IX BV MONTREAL-NORD H2P1S7,Saint-Michel-Montreal-Nord-AMT station. Via the landing stage in front of the main entrance.,MONTREAL-NORD,45.6085,-73.6172,100
3201,GARE,GAREWINDSO,Gare Windsor,1160 des Canadiens-de-Montreal AV MONTREAL (VILLE-MARIE) H1E3E1,Lucien L'Allier Windsor station. Via the entrance at 1160 Avenue des Canadiens-de-Montreal.,VILLE-MARIE,45.5126,-73.554,100
1412,LOISIRS,GOLDSGYM,Gold's Gym,3131 Cote-Vertu BV SAINT-LAURENT H9B2N9,Emb/Deb by the entrance facing the #6 post,SAINT-LAURENT,45.5003,-73.703,100
3818,RELIGION,EGLISEGNEW,Good News Chapel,5845 Couture BV SAINT-LEONARD H1G6E2,Good News Chapel. Via the door on the west side of the building.,SAINT-LEONARD,45.5931,-73.587,100
4234,LOISIRS,GBALLETCAN,Grands Ballets Canadiens,1435 De Bleury RU MONTREAL (VILLE-MARIE) H2H2P6,Grand Ballet Canadien  via the front door,VILLE-MARIE,45.5126,-73.554,100
4088,LOISIRS,ECOCLAVALL,Gym et Piscine Calixa Lavallee,4444 Henri-Bourassa BV E Gym. MONTREAL-NORD H1H1H6,Ecole Calixa Lavallee Gymnase et Piscine . Via the parking lot school at T A signpost,MONTREAL-NORD,45.6085,-73.6172,100
4261,LOISIRS,GYMVANIER,Gymnase de l'ecole Georges-Vanier,1205 Jarry RU E Gymnase MONTREAL (VILLERAY/ST-MICHEL/PARC EXT) H1Z2C2,"Gymnase de l'ecole Georges-Vanier  par l'arriere, via le stationnement (gymnase)",VILLERAY,45.5556,-73.617,100
3502,HOPITAL,HALLENMEMO,HÃ´pital Allen Memorial,1025 des Pins AV O MONTREAL (VILLE-MARIE) H3A1A1,Allen Memorial Hospital . Via  the main entrance,VILLE-MARIE,45.5126,-73.554,100
3703,HOPITAL,INTERHCLEM,HÃ´pital Charles-Le Moyne,3120 Taschereau BV HÃ´pital Charles-Le Moyne GREENFIELD PARK J4V2H1,Charles-Le Moyne Hospital. Via the main entrance.,,,,100
3505,HOPITAL,HCHINOIS,HÃ´pital Chinois,189 Viger AV E MONTREAL (VILLE-MARIE) H2X3Y9,Montreal Chinese Hospital . Via the main door  at the stop on the Bullion street,VILLE-MARIE,45.5126,-73.554,100
3790,MEDICAL,CITESANTEC,HÃ´pital Cite de la Sante de LAVAL,1755 Rene-Laennec BV Entree principale LAVAL (VIMONT) H7M3L9,Cite de la Sante Laval Hospital . Via the main entrance,VIMONT,45.6022,-73.7255,100
3706,HOPITAL,CITESANTED,HÃ´pital Cite de la Sante de LAVAL Bloc D,1755 Rene-Laennec BV Bloc D LAVAL (VIMONT) H7M3L9,Cite de la Sante Hospital . Via the door D at left  blocks Dialysis and Family Psychiatry,VIMONT,45.6022,-73.7255,100
3500,HOPITAL,HLDLINDSAY,HÃ´pital de Readaptation Lindsay,6363 Hudson CH MONTREAL (COTE-DES-NEIGES/NDG) H3S1M9,Lindsay Rehabilitation Centre . Via the main entrance on the south side of the building,COTE-DES-NEIGES,45.496,-73.6247,100
1631,HOPITAL,HLDVILLAME,Hopital de readaptation Villa Medica,225 Sherbrooke RU E MONTREAL (PLATEAU MONT-ROYAL) H2X1C9,Villa Medica Clinic . Via reception entrance,PLATEAU MONT-ROYAL,45.526,-73.58,100
3504,HOPITAL,HDLVERDUN,HÃ´pital de Verdun,4000 LaSalle BV VERDUN H4G2A3,"Verdun hospital. Via 4000 LaSalle, on LaSalle boulevard.",VERDUN,45.4615,-73.5674,100
3559,HOPITAL,HOPVETERAN,HÃ´pital des Veterans,305 des Anciens-Combattants BV HÃ´pital des Vetetrans SAINTE-ANNE-DE-BELLEVUE H9X1Y9,Veterans Hospital. Via the Souvenir Pavilion.,SAINTE-ANNE-DE-BELLEVUE,45.4069,-73.9512,100
3571,HOPITAL,HDOUGPAVET,HÃ´pital Douglas Pavillon L'Etape,7105 LaSalle BV Pavillon L'Etape VERDUN H4C1T5,Douglas Hospital Neuro-Geriatrie  Etape Pavilion . Via the door on the side parking,VERDUN,45.4615,-73.5674,100
3587,HOPITAL,HDOUGPAVWA,HÃ´pital Douglas Pavillon Ward,6875 LaSalle BV Pavillon Ward VERDUN H4H1R3,Douglas Hospital Ward Pavilion. Via the main entrance.,VERDUN,45.4615,-73.5674,100
3524,HOPITAL,HFLEURY,HÃ´pital Fleury,2180 Fleury RU E MONTREAL (AHUNTSIC/CARTIERVILLE) H2B1K3,Fleury Hospital . Via by Parthenais street . After 9h00 p m at the Emergency,AHUNTSIC,45.5539,-73.667,100
3526,HOPITAL,HGMTL,HÃ´pital General de Montreal,1650 Cedar AV Pavillon Livingston MONTREAL (VILLE-MARIE) H4W1S9,HÃ´pital General de Montreal Livingston Pavillon. DIALYSIS + COVID ONLY Via the first entrance on Cedar (TA sign).,VILLE-MARIE,45.5126,-73.554,100
3594,HOPITAL,HGMTLMEDIC,HÃ´pital General de Montreal (Medical),1650 Cedar AV Entree principale MONTREAL (VILLE-MARIE) H3S1X9,HÃ´pital General de Montreal by the main entrance at 1650 Cedar. No Dialysis No Covid,VILLE-MARIE,45.5126,-73.554,100
3525,HOPITAL,HGJUIF,HÃ´pital General Juif  Pavillon E,5757 Legare RU MONTREAL (COTE-DES-NEIGES/NDG) H2H1L1,Jewish General Hospital Pavillon E. Via the entrance on 5767 Legare Street (Pavillon K) .,COTE-DES-NEIGES,45.496,-73.6247,100
3570,HOPITAL,HGJUIFPAVA,HÃ´pital General Juif Pavillon A,5750 Cote-des-Neiges CH Pavillon A MONTREAL (COTE-DES-NEIGES/NDG) H1Z2C2,Juif General Hospital Pavilion A. Via the main entrance.,COTE-DES-NEIGES,45.496,-73.6247,100
3670,HOPITAL,HGJUIF3755,HÃ´pital General Juif Pavillon B,3755 Cote-Sainte-Catherine CH Hopital Juif MONTREAL (COTE-DES-NEIGES/NDG) H3T1E2,"Jewish General Hospital Via  the  pavillion ""B"" entrance",COTE-DES-NEIGES,45.496,-73.6247,100
3576,HOPITAL,HGJUIFURGE,HÃ´pital General Juif Pavillon G,3765 Cote-Sainte-Catherine CH Pavillon G. MONTREAL (COTE-DES-NEIGES/NDG) H4W2V6,Jewish General Hospital Pavilion G. DIALYSIS ONLY. Via the Pavilion G entrance on 3765 Cote-Ste-Catherine at the TA Pictogram.,COTE-DES-NEIGES,45.496,-73.6247,100
3676,HOPITAL,HGJUIFPAVN,HÃ´pital General Juif Pavillon N,5800 Cote-des-Neiges CH MONTREAL (COTE-DES-NEIGES/NDG) H1Z2C2,"Jewish General Hospital, Pavilion N: COVID testing center (Hospital Employees and Patients only)",COTE-DES-NEIGES,45.496,-73.6247,100
3584,HOPITAL,HGJUIFPSYC,HÃ´pital General Juif Psychiatrie,4333 Cote-Sainte-Catherine CH Institut de Psychiatrie MONTREAL (COTE-DES-NEIGES/NDG) H4W2V6,Jewish General Hospital Psychiatric institute VIA main entrance,COTE-DES-NEIGES,45.496,-73.6247,100
3527,HOPITAL,HGLAKESHOR,HÃ´pital General Lakeshore,160 Stillview AV POINTE-CLAIRE H9R2Y2,Lakeshore General Hospital . Via main entrance,POINTE-CLAIRE,45.4486,-73.8167,100
3577,HOPITAL,HHDIEUJMAN,HÃ´pital HÃ´tel Dieu Pavillon Jeanne-Mance,3840 Saint-Urbain RU MONTREAL (PLATEAU MONT-ROYAL) H2W1T8,Hotel Dieu Hospital Pavillon Jeanne-Mance,PLATEAU MONT-ROYAL,45.526,-73.58,100
3528,HOPITAL,HHDIEU,HÃ´pital HÃ´tel-Dieu,3840 Saint-Urbain RU MONTREAL (PLATEAU MONT-ROYAL) H2W1T8,Hotel Dieu Hospital . Via the entrance by Saint-Urbain at Pavillon Jeanne-Mance,PLATEAU MONT-ROYAL,45.526,-73.58,100
3529,HOPITAL,HHDIEUDEBU,HÃ´pital HÃ´tel-Dieu Pavillon De Bullion,3840 Saint-Urbain RU Pavillon de Bullion MONTREAL (PLATEAU MONT-ROYAL) H2L4M1,HÃ´tel Dieu Pavillon De Bullion Hospital. Via the main entrance of the Pavillon De Bullion.,PLATEAU MONT-ROYAL,45.526,-73.58,100
3530,HOPITAL,HJTALON,HÃ´pital Jean-Talon,1385 Jean-Talon RU E MONTREAL (VILLERAY/ST-MICHEL/PARC EXT) H2E1S6,"Jean Talon Hospital . Via the main entrance , after 10 pm , by the emergency entrance",VILLERAY,45.5556,-73.617,100
3702,HOPITAL,INTERHJUIF,HÃ´pital Juif de Readaptation de LAVAL,3205 Alton-Goldbloom PL LAVAL (CHOMEDEY) H7V1R2,Laval Jewish Rehabilitation Hospital . Via in front of the main entrance,CHOMEDEY,45.5649,-73.7351,100
3567,HOPITAL,HGJUIFPAVH,HÃ´pital Juif Pavillon H,5790 Cote-des-Neiges CH Pavillon H MONTREAL (COTE-DES-NEIGES/NDG) H1Z2C2,Jewish Hospital Pavilion H. Via the main entrance at 5790 Chemin de la Cote-des-Neiges.,COTE-DES-NEIGES,45.496,-73.6247,100
3537,HOPITAL,HLHLAFONTL,HÃ´pital L-H Lafontaine,7401 Hochelaga RU CHSLD Leber MONTREAL (HOCHELAGA/MAISONNEUVE) H1N3M5,Louis H Lafontaine Hospital Leber Pavilion . Via the south entrance of Ambulances,HOCHELAGA,45.5498,-73.5416,100
3532,HOPITAL,HLHLAFONTC,HÃ´pital L-H Lafontaine Clinic Bordeleau,7401 Hochelaga RU Clinique J.M.Bordeleau MONTREAL (HOCHELAGA/MAISONNEUVE) H1N3M5,"Louis H Lafontaine Hospital , Bordeleau Clinic . Via the main entrance",HOCHELAGA,45.5498,-73.5416,100
3533,HOPITAL,HLHLAFONTP,HÃ´pital L-H Lafontaine Pavillon Bedard,7401 Hochelaga RU Pavillon Bedard MONTREAL (HOCHELAGA/MAISONNEUVE) H1N3M5,"Louis H Lafontaine Hospital Bedard Pavilion . Via 2nd door north of research unit , at T A signpost",HOCHELAGA,45.5498,-73.5416,100
3534,HOPITAL,HLHLAFONTB,HÃ´pital L-H Lafontaine Pavillon Bourget,7401 Hochelaga RU Pavillon Bourget (Inclus Urgence) MONTREAL (HOCHELAGA/MAISONNEUVE) H1N3M5,Louis H Lafontaine Hospital Bourget Pavilion . Via to the right of the main entrance of Pavilion,HOCHELAGA,45.5498,-73.5416,100
3535,HOPITAL,HLHLAFONPC,HÃ´pital L-H Lafontaine Pavillon Cloutier,7401 Hochelaga RU Pavillon Cloutier MONTREAL (HOCHELAGA/MAISONNEUVE) H1M3B2,Louis H Lafontaine Hospital Cloutier Pavilion . Via the main entrance at Paratransit pictogram,HOCHELAGA,45.5498,-73.5416,100
3536,HOPITAL,HLHLAFONPL,HÃ´pital L-H Lafontaine Pavillon Lahaise,7401 Hochelaga RU Pavillon Lahaise MONTREAL (HOCHELAGA/MAISONNEUVE) H1N3M5,Louis H Lafontaine Hospital Lahaise Pavilion . Via the main entrance,HOCHELAGA,45.5498,-73.5416,100
3538,HOPITAL,HLHLAFONPR,HÃ´pital L-H Lafontaine Pavillon Riel,7401 Hochelaga RU Pavillon Riel MONTREAL (HOCHELAGA/MAISONNEUVE) H1N3M5,Louis H Lafontaine Hospital Riel Pavilion . Via the secondary entrance on the north side of Pavillon Riel,HOCHELAGA,45.5498,-73.5416,100
3531,HOPITAL,HLACHINE,HÃ´pital Lachine,650 16e AV LACHINE H8S3N5,"Lachine Hospital . entrance via the main entrance , exit via Saint-Antoine",LACHINE,45.4413,-73.6871,100
3583,HOPITAL,HLCHDIALYS,HÃ´pital Lachine -Service de Dialyse,637 13e AV LACHINE H8S4K4,Lachine Hospital  Dialyse Service . Via the entrance with Pictogram T  A,LACHINE,45.4413,-73.6871,100
3503,HOPITAL,HLASALLE,HÃ´pital Lasalle,8585 Champlain TR LASALLE H8P1C1,Lasalle Hospital . Via Emergency entrance,LASALLE,45.4308,-73.6358,100
3539,HOPITAL,HMAISPAVMA,HÃ´pital Maisonneuve Centre Ambulatoire,5415 de l'Assomption BV MONTREAL (ROSEMONT) H1T4B3,Maisonneuve Hospital Pavillon Maisonneuve. Via the main entrance to the Ambulatory Center.,ROSEMONT,45.5585,-73.5901,100
3540,HOPITAL,HMAISPAVRO,HÃ´pital Maisonneuve Pavillon Rosemont,5689 Rosemont BV MONTREAL (ROSEMONT) H1T2M4,Maisonneuve Hospital Rosemont Pavilion . Via the main entrance of the Rosemont Pavilion,ROSEMONT,45.5585,-73.5901,100
3541,HOPITAL,HMAISPAVTO,HÃ´pital Maisonneuve Pavillon Tourigny,5305 de l'Assomption BV Pavillon Tourigny MONTREAL (ROSEMONT) H1T4B3,Maisonneuve Hospital Tourigny Pavilion . . Via entrance in the loop,ROSEMONT,45.5585,-73.5901,100
3572,HOPITAL,HMAISPOLYC,HÃ´pital Maisonneuve Polyclinique,5345 de l'Assomption BV MONTREAL (ROSEMONT) H1T2M4,Maisonneuve Hospital Polyclinic . Via the main entrance of the Polyclinic,ROSEMONT,45.5585,-73.5901,100
3501,HOPITAL,HMENFANT,HÃ´pital Marie-Enfant,5200 Belanger RU MONTREAL (ROSEMONT) H1T2C9,Marie Enfant Hospital . Via the door 1,ROSEMONT,45.5585,-73.5901,100
3548,HOPITAL,HNEUROLOGI,HÃ´pital Neurologique de Montreal,3801 University RU MONTREAL (VILLE-MARIE) H3A2B4,Montreal Neurological Hospital . Via the entrance at 3801 University,VILLE-MARIE,45.5126,-73.554,100
3544,HOPITAL,HNDAME,HÃ´pital Notre-Dame,1560 Sherbrooke RU E Pavillon Deschamps. MONTREAL (VILLE-MARIE) H2L4M1,HÃ´pital Notre-Dame. . Via par l'entree principal du pavillon Deschamps du Lundi au Vendredi de 06h30 Ã  17h30.apres 17 :30 il faut passer par pavillon Lachapelle (60 metres Ã  lÂouest),VILLE-MARIE,45.5126,-73.554,100
3563,HOPITAL,HNDAMELACH,HÃ´pital Notre-Dame,1560 Sherbrooke RU E Pavillon Lachapelle MONTREAL (VILLE-MARIE) H2L4M1,Notre-Dame Hospital .  Lachapelle Pavilion .  By the main entrance of Lachapelle Pavilion,VILLE-MARIE,45.5126,-73.554,100
3574,HOPITAL,HNDPAVMSUD,HÃ´pital Notre-Dame Pavillon Mailloux Sud,2099 Alexandre-DeSeve RU Mailloux sud MONTREAL (VILLE-MARIE) H2L2W5,Notre-Dame Hospital South Mailloux Pavilion . Via the first entrance of Mailloux Pavilion,VILLE-MARIE,45.5126,-73.554,100
3547,HOPITAL,HNDPAVSIMA,HÃ´pital Notre-Dame Pavillon Simard,2065 Alexandre-DeSeve RU MONTREAL (VILLE-MARIE) H2L2W5,Notre Dame Hospital Simard Pavilion . Via the main entrance,VILLE-MARIE,45.5126,-73.554,100
3545,HOPITAL,HNDPAVM,HÃ´pital Notre-DamePavillon Mailloux Nord,2099 Alexandre-DeSeve RU Mailloux nord MONTREAL (VILLE-MARIE) H2L2W5,Notre-Dame Hospital North Mailloux Pavilion. Via the second entrance of Mailloux Pavilion.,VILLE-MARIE,45.5126,-73.554,100
3704,HOPITAL,INTERHPBOU,HÃ´pital Pierre Boucher Longueuil,1333 Jacques-Cartier BV E LONGUEUIL J4M2A5,Pierre-Boucher Hospital . Via the main entrance,,,,100
3705,HOPITAL,INTERHLEGR,HÃ´pital Pierre-Le Gardeur,911 Des Pionniers MO HÃ´pital Pierre-Le Gardeur Lachenaie TERREBONNE (LACHENAIE) J6V1S8,Pierre-Le Gardeur Hospital. Via the main entrance.,,,,100
3565,HOPITAL,HDOUGUCPC3,HÃ´pital Psyc Douglas Centre Moe Levin,6875 LaSalle BV Centre Moe Levin VERDUN H4H1R3,Douglal Hospital Moe Levin Center. Via the main entrance.,VERDUN,45.4615,-73.5674,100
3506,HOPITAL,HPDOUGCRRO,HÃ´pital Psyc Douglas Centre Recreatifs,6875 LaSalle BV Pavillon Roberts VERDUN H4H1R3,Douglas Hospital Roberts Pavilion . Via the east side of the hospital through the road,VERDUN,45.4615,-73.5674,100
3588,HOPITAL,HDOUGPAVLV,Hopital psyc Douglas maison Levinschi,7075 LaSalle BV Pavillon Levinschi VERDUN H4H1R2,Douglas Hospital Levinschi Pavilion . Via the Levinschi house entrance,VERDUN,45.4615,-73.5674,100
3566,HOPITAL,HDOUGPABON,HÃ´pital Psyc Douglas Pavillon Bond,6875 LaSalle BV Pavillon Bond VERDUN H4H1R3,Douglas Hospital Bond Pavilion. Via the main entrance of Bond Pavilion.,VERDUN,45.4615,-73.5674,100
3507,HOPITAL,HDOUGPAVBU,HÃ´pital Psyc Douglas Pavillon Burgess,6875 LaSalle BV Pavillon Burgess VERDUN H4H1R3,Douglas Hospital Burgess Pavilion . Via by Perry Pavilion entrance,VERDUN,45.4615,-73.5674,100
3508,HOPITAL,HDOUGPAVDO,HÃ´pital Psyc Douglas Pavillon Dobell,6875 LaSalle BV Pavillon Dobel VERDUN H4H1R3,Douglas Hospital Dobell Pavilion . Via by Dobell Pavilion entrance,VERDUN,45.4615,-73.5674,100
3511,HOPITAL,HDOUGPAVCO,HÃ´pital Psyc Douglas Pavillon F B Common,6875 LaSalle BV Pavillon F.B. Common VERDUN H4H1R3,Douglas Hospital Frank B. Common Pavilion . Via by Frank B. Common Pavilion entrance,VERDUN,45.4615,-73.5674,100
3510,HOPITAL,HDOUGPAVFI,HÃ´pital Psyc Douglas Pavillon Finley,6875 LaSalle BV Pavillon Finley VERDUN H4H1R3,Douglas Hospital Finley Pavilion . Via by Finley Pavilion entrance,VERDUN,45.4615,-73.5674,100
3512,HOPITAL,HDOUGPAVLE,HÃ´pital Psyc Douglas Pavillon Lehmann,6875 LaSalle BV Pavillon Lehmann VERDUN H4H1R3,Douglas Hospital Lehmann Pavilion . Via by Lehmann Pavilion entrance,VERDUN,45.4615,-73.5674,100
3573,HOPITAL,HDOUGPAVLS,HÃ´pital Psyc Douglas Pavillon Les Serres,6875 LaSalle BV Pavillon Les Serres VERDUN H4H1R3,Douglas Hospital Les Serres Pavilion . Via by Les Serres at the back of Reed Pavilion,VERDUN,45.4615,-73.5674,100
3514,HOPITAL,HDOUGPAVMC,HÃ´pital Psyc Douglas Pavillon McGill,6875 LaSalle BV Pavillon McGill VERDUN H4H1R3,Douglas Hospital McGill Pavilion . Via by McGill Pavilion entrance,VERDUN,45.4615,-73.5674,100
3516,HOPITAL,HDOUGPAVNE,HÃ´pital Psyc Douglas Pavillon Newman,6875 LaSalle BV Pavillon Newman VERDUN H4H1R3,Douglas Hospital Newman Pavilion. Via the main entrance.,VERDUN,45.4615,-73.5674,100
3517,HOPITAL,HDOUGPAVPE,HÃ´pital Psyc Douglas Pavillon Perry,6875 LaSalle BV Pavillon Perry (principal) VERDUN H4E2P4,Douglas Hospital Perry Pavilion . Via by Perry Pavilion entrance,VERDUN,45.4615,-73.5674,100
3518,HOPITAL,HDOUGPAVPH,HÃ´pital Psyc Douglas Pavillon Phoenix,6875 LaSalle BV Pavillon Phoenix VERDUN H4H1R3,Douglas Hospital Phoenix Pavilion . Via by Phoenix Pavilion entrance,VERDUN,45.4615,-73.5674,100
3519,HOPITAL,HDOUGPAVPO,HÃ´pital Psyc Douglas Pavillon Porteous,6875 LaSalle BV Pavillon Porteous VERDUN H4H1R3,Douglas Hospital Porteous Pavilion . Via the main entrance of the Pavilion Porteous east side,VERDUN,45.4615,-73.5674,100
3521,HOPITAL,HDOUGPAVRE,HÃ´pital Psyc Douglas Pavillon Reed (urg),6875 LaSalle BV Pavillon Reed (inclus Urgence) VERDUN H4H1R3,Douglas Hospital Reed Pavilion . Via by Reed Pavilion entrance,VERDUN,45.4615,-73.5674,100
